Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,Version,CommitId,BaseFileName_x,AvgCyclomatic_y,SumDeclMethod,Bogue,file,added_lines,deleted_lines,commits,bug_fix_commits,developers,global_developers,average_time_between_changes,global_average_time_between_changes,mean_expertise,min_expertise,comments_changed,comments_unchanged,BaseFileName_y,Priority
File,GenericUDAFSum.java,11.0,1.0,11.0,0.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,34.0,0.0,0.0,0.0,34.0,33.0,15.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,0.0,464.0,54.0,372.0,133.0,210.0,39.0,0.0,0.0,0.0,153.0,216.0,107.0,0.0,117.0,0.0,16.0,0.0,2.0,0.0,0.0,"0,10",90.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDAFSum,14.5,24.0,1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFSum.java,115.0,154.0,12.0,0.0,9.0,9.0,2083795.0909090908,2083795.0909090908,1.3333333333333333,1.0,4.0,8.0,GenericUDAFSum.java,3
File,GenericUDAFSumEmptyIsZero.java,14.0,1.0,14.0,0.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,63.0,7.0,40.0,17.0,17.0,16.0,0.0,0.0,0.0,15.0,22.0,13.0,0.0,9.0,0.0,4.0,0.0,1.0,0.0,0.0,"0,40",5.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDAFSumEmptyIsZero,4.0,1.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFSumEmptyIsZero.java,189.0,0.0,3.0,0.0,3.0,3.0,325481.5,325481.5,1.0,1.0,1.0,2.0,GenericUDAFSumEmptyIsZero.java,0
File,GenericUDAFSumList.java,10.0,0.0,9.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,0.0,0.0,0.0,9.0,9.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,160.0,18.0,116.0,59.0,51.0,26.0,0.0,0.0,0.0,62.0,82.0,47.0,0.0,42.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,22",17.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDAFSumList,4.0,7.0,0.0,itests/util/src/main/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFSumList.java,6.0,6.0,2.0,0.0,2.0,2.0,162071.0,162071.0,1.0,1.0,1.0,1.0,GenericUDAFSumList.java,0
File,GenericUDAFVariance.java,17.0,2.0,15.0,1.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0,11.0,11.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,295.0,40.0,206.0,84.0,118.0,54.0,0.0,0.0,0.0,112.0,139.0,70.0,0.0,79.0,0.0,16.0,0.0,3.0,0.0,0.0,"0,26",37.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDAFVariance,16.0,9.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFVariance.java,14.0,6.0,6.0,0.0,5.0,5.0,1361410.4,1361410.4,1.2,1.0,4.0,2.0,GenericUDAFVariance.java,0
File,GenericUDAFVarianceSample.java,24.0,1.0,23.0,1.0,9.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,94.0,8.0,60.0,19.0,33.0,28.0,0.0,0.0,0.0,17.0,26.0,13.0,0.0,13.0,0.0,14.0,0.0,2.0,0.0,0.0,"0,47",17.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDAFVarianceSample,14.0,1.0,0.0,,,,,,,,,,,,,,,0
File,GenericUDAFnGrams.java,30.0,2.0,25.0,3.0,6.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,362.0,34.0,272.0,88.0,167.0,57.0,0.0,0.0,0.0,128.0,169.0,70.0,0.0,117.0,0.0,25.0,0.0,3.0,0.0,0.0,"0,21",52.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDAFnGrams,25.0,8.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFnGrams.java,45.0,21.0,7.0,0.0,6.0,6.0,3481358.666666666,3481358.666666666,1.1666666666666667,1.0,3.0,4.0,GenericUDAFnGrams.java,0
File,GenericUDF.java,12.0,0.0,11.0,1.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,34.0,0.0,0.0,0.0,39.0,39.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,2.0,0.0,0.0,21.0,16.0,0.0,564.0,52.0,408.0,153.0,232.0,104.0,0.0,0.0,0.0,192.0,262.0,128.0,0.0,164.0,0.0,8.0,0.0,2.0,0.0,0.0,"0,25",89.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDF,2.5294117647058822,5.0,1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDF.java,1140.0,140.0,19.0,0.0,11.0,11.0,960885.0,960885.0,1.7272727272727273,1.0,7.0,12.0,GenericUDF.java,3
File,GenericUDFAbs.java,30.0,1.0,29.0,0.0,8.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,156.0,10.0,125.0,49.0,74.0,21.0,0.0,0.0,0.0,67.0,77.0,38.0,0.0,45.0,0.0,11.0,0.0,2.0,0.0,0.0,"0,17",23.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFAbs,7.666666666666668,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFAbs.java,17.0,29.0,3.0,0.0,3.0,3.0,3973489.0,3973489.0,1.0,1.0,2.0,1.0,GenericUDFAbs.java,0
File,GenericUDFAddMonths.java,12.0,2.0,10.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,137.0,21.0,92.0,50.0,42.0,25.0,0.0,0.0,0.0,56.0,68.0,39.0,0.0,38.0,0.0,4.0,0.0,1.0,0.0,0.0,"0,27",11.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFAddMonths,1.8333333333333333,0.0,1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFAddMonths.java,347.0,310.0,9.0,0.0,6.0,6.0,3370800.25,3370800.25,1.5,1.0,5.0,4.0,GenericUDFAddMonths.java,3
File,GenericUDFAesBase.java,28.0,3.0,25.0,0.0,5.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,7.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,205.0,27.0,156.0,54.0,89.0,22.0,0.0,0.0,0.0,89.0,116.0,51.0,0.0,74.0,0.0,11.0,0.0,3.0,0.0,0.0,"0,14",26.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFAesBase,3.7142857142857135,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFAesBase.java,615.0,0.0,3.0,0.0,3.0,3.0,1003376.0,1003376.0,1.0,1.0,2.0,1.0,GenericUDFAesBase.java,0
File,GenericUDFAesDecrypt.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,50.0,6.0,23.0,16.0,3.0,21.0,0.0,0.0,0.0,6.0,10.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,91",3.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFAesDecrypt,1.0,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFAesDecrypt.java,150.0,0.0,3.0,0.0,3.0,3.0,1003376.0,1003376.0,1.0,1.0,2.0,1.0,GenericUDFAesDecrypt.java,0
File,GenericUDFAesEncrypt.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,50.0,6.0,23.0,16.0,3.0,21.0,0.0,0.0,0.0,6.0,10.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,91",3.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFAesEncrypt,1.0,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFAesEncrypt.java,150.0,0.0,3.0,0.0,3.0,3.0,1003376.0,1003376.0,1.0,1.0,2.0,1.0,GenericUDFAesEncrypt.java,0
File,GenericUDFArray.java,13.0,2.0,11.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,84.0,13.0,50.0,26.0,19.0,21.0,0.0,0.0,0.0,30.0,38.0,23.0,0.0,18.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,42",7.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFArray,2.333333333333333,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFArray.java,10.0,35.0,6.0,0.0,5.0,5.0,2606498.2,2606498.2,1.2,1.0,3.0,3.0,GenericUDFArray.java,0
File,GenericUDFArrayContains.java,27.0,5.0,20.0,2.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,138.0,23.0,88.0,37.0,47.0,29.0,0.0,0.0,0.0,41.0,53.0,28.0,0.0,29.0,0.0,5.0,0.0,3.0,0.0,0.0,"0,33",11.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFArrayContains,3.6666666666666665,0.0,1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFArrayContains.java,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,GenericUDFArrayContains.java,3
File,GenericUDFAssertTrue.java,10.0,0.0,9.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,80.0,9.0,51.0,31.0,15.0,20.0,0.0,0.0,0.0,22.0,29.0,19.0,0.0,11.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,39",6.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFAssertTrue,2.0,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFAssertTrue.java,2.0,20.0,2.0,0.0,2.0,2.0,3973951.0,3973951.0,1.0,1.0,2.0,0.0,GenericUDFAssertTrue.java,0
File,GenericUDFBRound.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,68.0,8.0,43.0,28.0,9.0,17.0,0.0,0.0,0.0,16.0,23.0,16.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,40",6.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFBRound,1.2,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBRound.java,272.0,0.0,4.0,0.0,3.0,3.0,1269977.666666667,1269977.666666667,1.3333333333333333,1.0,4.0,0.0,GenericUDFBRound.java,0
File,GenericUDFBaseArithmetic.java,18.0,2.0,15.0,1.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,111.0,15.0,63.0,28.0,32.0,33.0,0.0,0.0,0.0,37.0,46.0,25.0,0.0,23.0,0.0,9.0,0.0,2.0,0.0,0.0,"0,52",11.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFBaseArithmetic,2.2,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBaseArithmetic.java,341.0,8.0,5.0,0.0,4.0,4.0,754191.5,754191.5,1.25,1.0,2.0,3.0,GenericUDFBaseArithmetic.java,0
File,GenericUDFBaseBinary.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,3.0,10.0,6.0,3.0,22.0,0.0,0.0,0.0,5.0,7.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"2,20",1.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFBaseBinary,1.0,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBaseBinary.java,102.0,0.0,3.0,0.0,3.0,3.0,1508383.0,1508383.0,1.0,1.0,1.0,2.0,GenericUDFBaseBinary.java,0
File,GenericUDFBaseCompare.java,28.0,2.0,26.0,0.0,5.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,182.0,16.0,142.0,49.0,87.0,24.0,0.0,0.0,0.0,75.0,94.0,45.0,0.0,56.0,0.0,12.0,0.0,2.0,0.0,0.0,"0,17",18.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFBaseCompare,9.0,2.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBaseCompare.java,3.0,36.0,3.0,0.0,3.0,3.0,1508383.0,1508383.0,1.0,1.0,1.0,2.0,GenericUDFBaseCompare.java,0
File,GenericUDFBaseDTI.java,8.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,4.0,14.0,7.0,5.0,17.0,0.0,0.0,0.0,7.0,10.0,7.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,"1,21",2.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFBaseDTI,2.0,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBaseDTI.java,141.0,0.0,8.0,0.0,5.0,5.0,1112560.0,1112560.0,1.6,1.0,3.0,5.0,GenericUDFBaseDTI.java,0
File,GenericUDFBaseNumeric.java,11.0,1.0,9.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,20.0,20.0,14.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,11.0,8.0,0.0,313.0,41.0,219.0,95.0,117.0,53.0,0.0,0.0,0.0,126.0,164.0,93.0,0.0,98.0,0.0,13.0,0.0,2.0,0.0,0.0,"0,24",44.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFBaseNumeric,2.2,0.0,1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBaseNumeric.java,27.0,80.0,10.0,0.0,8.0,8.0,3163171.0,3163171.0,1.25,1.0,6.0,4.0,GenericUDFBaseNumeric.java,3
File,GenericUDFBaseNwayCompare.java,22.0,3.0,19.0,1.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,115.0,16.0,75.0,32.0,37.0,26.0,0.0,0.0,0.0,44.0,57.0,30.0,0.0,32.0,0.0,6.0,0.0,2.0,0.0,0.0,"0,35",13.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFBaseNwayCompare,3.25,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBaseNwayCompare.java,115.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,GenericUDFBaseNwayCompare.java,0
File,GenericUDFBasePad.java,12.0,1.0,12.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,124.0,13.0,93.0,43.0,48.0,18.0,0.0,0.0,0.0,50.0,63.0,36.0,0.0,37.0,0.0,5.0,0.0,1.0,0.0,0.0,"0,19",14.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFBasePad,2.0,0.0,1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBasePad.java,29.0,36.0,7.0,0.0,7.0,7.0,4491461.0,4491461.0,1.0,1.0,5.0,2.0,GenericUDFBasePad.java,2
File,GenericUDFBaseTrim.java,11.0,0.0,11.0,0.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,86.0,9.0,60.0,24.0,29.0,17.0,0.0,0.0,0.0,29.0,39.0,21.0,0.0,21.0,0.0,6.0,0.0,1.0,0.0,0.0,"0,28",11.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFBaseTrim,2.2,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBaseTrim.java,2.0,2.0,2.0,0.0,2.0,2.0,3973951.0,3973951.0,1.0,1.0,2.0,0.0,GenericUDFBaseTrim.java,0
File,GenericUDFBaseUnary.java,12.0,1.0,12.0,0.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,116.0,14.0,85.0,46.0,41.0,17.0,0.0,0.0,0.0,49.0,58.0,42.0,0.0,27.0,0.0,4.0,0.0,1.0,0.0,0.0,"0,20",10.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFBaseUnary,2.5,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBaseUnary.java,33.0,9.0,3.0,0.0,3.0,3.0,479015.0,479015.0,1.0,1.0,2.0,1.0,GenericUDFBaseUnary.java,0
File,GenericUDFBetween.java,14.0,1.0,14.0,0.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,85.0,10.0,58.0,28.0,30.0,17.0,0.0,0.0,0.0,34.0,43.0,22.0,0.0,29.0,0.0,5.0,0.0,1.0,0.0,0.0,"0,29",9.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFBetween,3.0,0.0,1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBetween.java,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,GenericUDFBetween.java,3
File,GenericUDFBridge.java,9.0,1.0,7.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,14.0,14.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,231.0,34.0,131.0,54.0,61.0,66.0,0.0,0.0,0.0,67.0,92.0,47.0,0.0,49.0,0.0,5.0,0.0,3.0,0.0,0.0,"0,50",23.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFBridge,1.6428571428571428,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBridge.java,20.0,20.0,5.0,0.0,4.0,4.0,917241.0,917241.0,1.25,1.0,4.0,1.0,GenericUDFBridge.java,0
File,GenericUDFCase.java,27.0,1.0,25.0,1.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,141.0,11.0,104.0,42.0,57.0,26.0,0.0,0.0,0.0,50.0,64.0,26.0,0.0,45.0,0.0,6.0,0.0,2.0,0.0,0.0,"0,25",13.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFCase,4.333333333333333,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFCase.java,3.0,3.0,3.0,0.0,3.0,3.0,479015.0,479015.0,1.0,1.0,2.0,1.0,GenericUDFCase.java,0
File,GenericUDFCbrt.java,8.0,1.0,7.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,81.0,13.0,47.0,30.0,17.0,21.0,0.0,0.0,0.0,27.0,33.0,22.0,0.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,45",5.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFCbrt,1.25,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFCbrt.java,246.0,3.0,6.0,0.0,4.0,4.0,1377694.2,1377694.2,1.5,1.0,2.0,4.0,GenericUDFCbrt.java,0
File,GenericUDFCeil.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,58.0,7.0,34.0,24.0,7.0,17.0,0.0,0.0,0.0,17.0,21.0,15.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,50",3.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFCeil,1.0,0.0,0.0,,,,,,,,,,,,,,,0
File,GenericUDFCoalesce.java,11.0,1.0,10.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,75.0,9.0,43.0,19.0,17.0,23.0,0.0,0.0,0.0,20.0,28.0,14.0,0.0,15.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,53",7.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFCoalesce,2.333333333333333,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFCoalesce.java,7.0,27.0,7.0,0.0,5.0,5.0,1800640.166666667,1800640.166666667,1.4,1.0,3.0,4.0,GenericUDFCoalesce.java,0
File,GenericUDFConcat.java,23.0,1.0,20.0,2.0,5.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,211.0,15.0,163.0,62.0,83.0,34.0,0.0,0.0,0.0,89.0,116.0,51.0,0.0,66.0,0.0,16.0,0.0,3.0,0.0,0.0,"0,21",29.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,GenericUDFConcat,4.833333333333333,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFConcat.java,2.0,22.0,2.0,0.0,2.0,2.0,3973951.0,3973951.0,1.0,1.0,2.0,0.0,GenericUDFConcat.java,0
